batch,q0_wrist,q1_wrist,q2_wrist,q3_wrist,ax_wrist,ay_wrist,az_wrist,gx_wrist,gy_wrist,gz_wrist,q0_arm,q1_arm,q2_arm,q3_arm,ax_arm,ay_arm,az_arm,gx_arm,gy_arm,gz_arm,category
539,80,-7,3,58,-10,-4,69,-1,0,-1,75,-32,33,46,-49,-9,35,-1,0,-1,8
539,80,-7,3,58,-10,-3,69,-1,0,-1,75,-32,33,46,-49,-8,36,-1,0,-1,8
539,80,-7,3,58,-10,-3,69,-1,0,-1,75,-32,33,46,-48,-8,35,-1,0,-1,8
539,80,-7,3,58,-10,-3,69,-1,0,-1,74,-32,33,46,-48,-9,35,-1,0,-1,8
539,80,-7,3,58,-10,-3,69,-1,0,-1,74,-32,33,46,-48,-9,35,-1,0,-1,8
539,80,-7,3,58,-10,-2,69,-1,0,-1,74,-32,33,46,-49,-9,35,-1,0,-1,8
539,80,-7,3,58,-10,-2,69,-1,0,-1,74,-32,33,46,-49,-9,35,-1,0,-1,8
539,80,-7,3,58,-10,-2,69,-1,0,-1,74,-32,33,46,-49,-8,35,-1,0,-1,8
539,80,-7,3,58,-10,-1,69,-1,0,-1,74,-32,33,46,-49,-8,35,-1,0,0,8
539,80,-7,3,58,-10,-2,69,-1,0,-1,74,-32,33,46,-49,-8,35,-1,0,0,8
539,80,-7,3,58,-10,-2,69,-1,0,-1,74,-32,33,46,-49,-8,35,-1,0,0,8
539,80,-7,3,58,-10,-2,69,-1,0,-1,74,-32,33,46,-49,-8,35,-1,0,0,8
539,80,-7,3,58,-10,-2,69,-1,0,-1,74,-32,33,46,-49,-8,35,-1,0,0,8
539,80,-7,3,58,-10,-2,68,-1,0,-1,74,-32,33,46,-49,-8,35,-1,0,0,8
539,80,-7,3,58,-9,-3,68,-1,0,-1,74,-32,33,46,-49,-8,35,-1,0,0,8
539,80,-7,3,58,-9,-3,68,-1,0,0,74,-32,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-9,-3,68,-1,0,0,74,-32,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-9,-3,68,-1,0,0,74,-32,33,46,-49,-7,36,-1,0,-1,8
539,80,-7,3,58,-9,-3,68,-1,0,0,74,-32,33,46,-50,-7,36,-1,0,-1,8
539,80,-7,3,58,-9,-3,68,-1,0,0,74,-32,33,46,-50,-7,35,-1,0,-1,8
539,80,-7,3,58,-9,-3,68,-1,0,0,74,-32,33,46,-50,-8,35,-1,0,-1,8
539,80,-8,3,58,-9,-3,69,-1,0,0,74,-32,33,46,-50,-8,35,-1,0,-1,8
539,80,-8,3,58,-10,-3,69,-1,0,0,74,-32,33,46,-50,-8,36,-1,0,-1,8
539,80,-8,3,58,-9,-4,69,-1,0,0,74,-32,33,47,-49,-8,35,-1,0,-1,8
539,80,-8,3,58,-10,-3,68,-1,0,0,74,-32,33,47,-49,-8,35,-1,-1,-1,8
539,80,-8,3,58,-10,-3,69,-1,0,0,74,-32,33,47,-49,-8,36,-1,-1,-1,8
539,80,-8,3,58,-10,-4,69,-1,0,0,74,-32,33,47,-48,-8,35,-1,0,-1,8
